year,month,consumption_TWh,co2_emission_mt,country_enc,energy_source_enc,country_enc,energy_source_enc
2008,8,2341.24,1621.29,3,0,3,0
1993,5,2816.75,1619.18,6,5,6,5
2018,2,3021.31,1516.42,5,6,5,6
2006,10,4141.78,185.48,4,2,4,2
2011,1,3422.03,281.17,3,1,3,1
1991,6,2843.37,1927.54,5,5,5,5
2001,4,3121.02,301.87,0,4,0,4
2000,2,1327.19,30.06,1,6,1,6
2018,1,2237.23,1078.48,4,5,4,5
2009,7,3735.35,1735.01,0,3,0,3
1994,4,3233.2,1103.66,6,4,6,4
2014,1,3896.64,1974.42,2,5,2,5
2023,10,3400.56,581.5,3,4,3,4
2001,1,3253.73,1827.74,4,5,4,5
2017,7,188.46,840.29,3,6,3,6
2023,5,1485.14,1471.78,3,5,3,5
1995,1,652.91,32.6,0,2,0,2
2008,11,212.95,795.39,2,3,2,3
2001,9,4786.64,1566.8,2,2,2,2
2014,3,3561.86,1423.9,6,2,6,2
2002,10,3718.8,593.03,1,3,1,3
2006,1,1976.28,273.49,6,4,6,4
2001,2,1949.12,1595.0,6,6,6,6
1992,10,206.31,555.04,1,4,1,4
2013,6,262.32,1488.57,4,4,4,4
1997,3,722.48,906.37,6,2,6,2
2015,10,4765.65,1338.82,3,3,3,3
1997,8,1453.6,1789.76,6,4,6,4
2021,1,50.98,125.49,1,1,1,1
2021,1,4595.66,1091.02,4,2,4,2
1990,8,3629.18,1897.14,1,0,1,0
1992,11,2830.48,173.84,0,6,0,6
1990,1,980.81,1490.95,3,4,3,4
2004,11,3232.41,246.49,4,2,4,2
2009,4,1349.03,1738.38,6,3,6,3
1992,11,3348.72,308.53,4,3,4,3
2004,6,3528.26,1535.19,2,6,2,6
2010,1,1388.44,1871.44,6,0,6,0
2012,4,1237.31,1926.12,6,4,6,4
2024,5,3388.2,1325.54,7,0,7,0
2007,1,3809.19,595.14,6,3,6,3
2006,2,776.45,1112.25,6,4,6,4
2020,2,4938.5,414.85,6,1,6,1
2015,6,227.67,1023.56,7,1,7,1
2011,2,462.67,1967.06,4,1,4,1
2024,6,1586.97,1264.41,0,0,0,0
2000,9,1086.68,1326.87,7,5,7,5
2016,2,309.94,493.11,5,4,5,4
2023,7,4508.12,1271.6,1,5,1,5
2007,11,821.3,1691.49,6,1,6,1
2016,1,1478.09,1232.33,7,5,7,5
1993,9,1907.41,473.06,2,5,2,5
2006,4,58.27,1624.6,5,0,5,0
1995,5,491.51,277.42,2,6,2,6
2000,4,2407.47,1937.53,7,4,7,4
1994,10,1284.01,1510.08,5,3,5,3
2007,9,2345.08,106.95,0,5,0,5
2014,1,3412.59,844.34,4,1,4,1
1999,10,2873.49,1002.08,4,1,4,1
2005,6,3714.86,1773.97,2,0,2,0
1999,12,4913.27,1875.79,5,5,5,5
1999,5,1948.42,1983.57,4,6,4,6
2010,8,3773.6,1426.82,3,0,3,0
2003,2,954.61,1296.39,4,5,4,5
1997,12,98.95,1193.22,5,6,5,6
1990,4,4614.93,394.34,6,1,6,1
2005,5,2162.65,949.75,2,5,2,5
2015,8,2583.38,1176.71,7,3,7,3
1995,1,191.88,1784.42,1,0,1,0
1991,7,2279.49,417.07,1,0,1,0
1998,8,603.44,550.26,2,1,2,1
1994,1,4872.81,978.12,2,6,2,6
1994,5,1688.19,860.54,1,0,1,0
1997,6,3534.7,1009.94,2,1,2,1
1994,10,4676.78,1171.9,2,1,2,1
1994,5,4001.61,733.68,6,4,6,4
2006,9,3913.9,315.29,7,0,7,0
1998,4,3827.33,1358.32,3,1,3,1
2023,2,2646.65,1499.57,5,0,5,0
2022,9,1707.71,1413.99,3,5,3,5
2011,2,4511.44,1588.08,4,2,4,2
2010,2,1035.15,805.29,2,2,2,2
2004,12,1831.84,864.85,3,6,3,6
1990,6,3595.1,1080.67,7,2,7,2
1996,9,2531.0,986.27,4,4,4,4
2012,5,2780.11,970.62,6,4,6,4
1995,10,2579.69,908.21,5,2,5,2
2009,2,23.19,1411.22,5,3,5,3
2015,12,783.22,999.44,5,5,5,5
2001,6,4565.71,61.13,1,0,1,0
2002,1,3764.68,1873.03,1,4,1,4
2002,10,1857.57,801.93,4,1,4,1
1991,10,917.45,1345.47,4,5,4,5
2021,3,2931.73,1467.49,4,0,4,0
2020,3,1724.45,1532.14,0,1,0,1
2000,10,845.71,976.94,7,6,7,6
1993,6,2579.16,1569.79,4,3,4,3
2023,4,96.05,582.07,7,6,7,6
2005,11,2179.64,706.94,4,4,4,4
2020,11,41.34,1292.93,0,1,0,1
2014,8,3414.61,1181.05,5,2,5,2
1997,7,3338.45,1351.83,7,4,7,4
1997,9,2750.78,975.18,7,1,7,1
2023,5,2031.44,1679.27,3,6,3,6
2004,11,345.59,100.04,3,4,3,4
1994,5,3801.56,526.48,4,1,4,1
2008,5,1208.74,83.98,4,2,4,2
1999,9,2181.42,125.61,7,5,7,5
1998,2,700.19,554.51,2,2,2,2
2018,7,2979.32,302.67,0,1,0,1
2008,10,3172.49,350.18,7,1,7,1
2002,3,2972.27,535.05,3,4,3,4
2005,8,375.2,709.19,0,1,0,1
2019,9,4767.9,1221.69,6,6,6,6
1994,11,2611.84,837.93,0,2,0,2
2022,11,2545.28,1699.63,1,1,1,1
2008,10,3108.48,503.02,2,4,2,4
2008,9,2976.46,1396.77,1,4,1,4
2006,5,1252.89,1238.71,2,5,2,5
2013,10,2225.85,440.02,6,1,6,1
2017,11,1699.72,1265.11,6,3,6,3
2011,11,3183.74,1570.92,1,0,1,0
2005,12,891.49,309.96,0,2,0,2
2024,9,194.43,1241.94,3,4,3,4
2016,3,3192.88,655.41,0,4,0,4
2001,8,3031.01,758.67,2,3,2,3
2017,7,4227.93,6.14,2,3,2,3
1990,4,604.49,1769.17,1,4,1,4
2007,12,3387.21,801.98,6,1,6,1
2012,9,584.19,901.01,1,1,1,1
2011,7,543.65,182.75,1,2,1,2
1993,8,140.39,1365.8,6,0,6,0
2000,11,132.93,1335.07,3,3,3,3
2007,8,143.3,943.38,1,4,1,4
1996,3,4332.31,208.53,4,6,4,6
2010,7,3465.32,476.58,4,5,4,5
2024,8,1002.77,890.08,1,6,1,6
2019,3,3195.55,1631.52,6,5,6,5
2006,9,1883.23,346.51,0,2,0,2
2022,10,4258.58,1821.67,4,2,4,2
2005,4,863.18,436.53,2,0,2,0
2004,10,4720.64,1658.98,1,3,1,3
2002,7,1462.1,253.8,0,6,0,6
1992,8,384.54,382.74,6,1,6,1
2013,8,1387.46,178.67,4,1,4,1
2012,5,4805.56,1927.87,3,3,3,3
1990,7,1656.0,1734.49,6,2,6,2
2021,8,1514.01,343.97,4,2,4,2
2022,11,1114.91,1937.9,7,2,7,2
2019,2,2113.98,580.19,2,4,2,4
1991,10,1441.48,1270.43,5,1,5,1
2007,4,1331.85,490.93,7,4,7,4
2019,6,4035.49,1101.05,6,0,6,0
2007,9,1624.03,373.31,4,5,4,5
1994,2,1039.75,893.47,3,1,3,1
1994,7,3430.69,1146.33,6,3,6,3
1997,2,457.98,1796.77,6,2,6,2
1998,10,1176.09,1629.37,2,0,2,0
2021,2,3394.17,964.02,3,3,3,3
2003,1,1124.79,830.44,5,6,5,6
2002,9,120.77,281.77,0,6,0,6
2007,6,3916.27,1306.44,1,4,1,4
1993,2,1792.35,1958.95,1,4,1,4
2011,10,2342.79,1705.16,3,2,3,2
2009,4,2785.42,621.5,3,3,3,3
2004,4,2894.52,1436.2,4,1,4,1
1996,12,98.3,472.2,3,2,3,2
2002,7,4110.61,994.81,5,1,5,1
2023,7,1230.36,976.11,7,5,7,5
2019,4,3316.99,88.81,7,5,7,5
1994,5,3261.93,1035.23,0,0,0,0
1990,11,3279.61,174.17,1,2,1,2
2020,12,4640.67,320.68,7,3,7,3
2009,12,2286.2,1499.94,0,1,0,1
2008,9,2578.04,377.77,7,2,7,2
2018,6,596.51,262.55,5,1,5,1
1999,2,1732.57,1888.54,0,6,0,6
2018,2,92.77,1357.91,4,6,4,6
2020,3,1631.37,227.41,1,0,1,0
2000,11,2513.72,344.63,0,0,0,0
2012,7,316.61,1622.99,4,0,4,0
2019,2,3377.3,324.03,0,3,0,3
2014,1,2226.0,1385.44,6,0,6,0
2005,4,330.27,76.75,0,6,0,6
2012,10,2179.49,1261.34,5,0,5,0
2022,7,734.85,235.92,7,5,7,5
2017,5,4210.82,746.0,7,6,7,6
2016,7,2586.22,1314.85,4,6,4,6
1995,7,2876.72,1501.09,6,2,6,2
1995,12,1780.58,755.87,2,5,2,5
2014,7,1850.13,1104.96,5,4,5,4
2002,11,1158.83,1634.34,7,2,7,2
2022,1,3886.45,175.91,3,6,3,6
2022,11,71.09,1078.41,4,3,4,3
2014,8,2763.17,206.72,1,3,1,3
2003,6,877.89,1302.94,6,5,6,5
1998,6,4232.83,1291.19,5,0,5,0
2007,10,3381.95,45.92,7,3,7,3
2004,4,646.31,949.14,7,6,7,6
1993,12,2125.91,538.55,1,1,1,1
2023,9,2414.83,1938.67,7,1,7,1
2006,10,4905.56,1041.86,3,1,3,1
1996,9,3078.36,641.71,5,2,5,2
2021,11,3739.23,1779.5,3,4,3,4
2012,6,3630.37,1459.53,0,6,0,6
2009,11,2195.81,941.95,6,4,6,4
1991,9,3073.18,382.63,3,5,3,5
2010,1,1057.23,72.8,6,4,6,4
2001,7,3675.59,76.66,6,2,6,2
2016,9,1786.51,575.03,4,2,4,2
1999,5,1582.95,1153.87,7,1,7,1
1997,6,4198.26,1003.91,7,0,7,0
2010,6,1428.59,462.29,3,5,3,5
2011,5,239.01,221.72,2,2,2,2
2002,10,4046.65,831.3,2,3,2,3
2001,9,359.28,1419.29,0,5,0,5
2006,5,981.86,487.05,7,6,7,6
1998,3,443.9,529.47,6,6,6,6
2001,6,151.44,1739.28,0,6,0,6
1998,6,3931.86,1990.55,6,0,6,0
2019,1,3586.52,626.49,5,5,5,5
1995,11,3255.34,1490.89,5,3,5,3
2014,4,3777.33,130.65,0,3,0,3
2017,10,2715.62,1207.87,1,3,1,3
1999,12,2275.04,497.11,7,4,7,4
2017,10,548.5,1283.36,7,0,7,0
2018,1,4743.0,1323.85,0,2,0,2
2000,6,738.38,1445.29,0,4,0,4
2010,2,1540.44,192.94,5,2,5,2
2015,5,4988.24,1182.42,3,2,3,2
2007,3,1780.86,1428.78,0,0,0,0
1993,6,1723.68,1535.29,3,6,3,6
2004,9,2571.95,902.69,4,5,4,5
2012,12,4766.32,777.5,3,4,3,4
1995,3,2513.71,1289.85,2,1,2,1
1996,9,3186.97,928.84,6,3,6,3
2004,5,722.4,1879.04,6,1,6,1
1998,2,1561.31,49.19,7,3,7,3
2019,10,890.11,687.4,5,6,5,6
2017,12,2399.49,333.74,1,3,1,3
2019,10,3098.84,454.8,5,6,5,6
1997,10,1555.35,1165.06,7,6,7,6
2024,10,684.98,1418.22,2,1,2,1
2024,12,1143.96,1133.78,1,2,1,2
2015,9,4875.79,467.1,3,6,3,6
2019,3,1064.28,1642.8,2,5,2,5
2024,9,756.91,1967.78,4,4,4,4
2000,6,2814.78,1966.79,2,3,2,3
2009,1,4987.65,1091.74,4,5,4,5
2020,1,1048.06,1418.11,4,4,4,4
2023,11,2414.38,641.61,3,0,3,0
2001,3,3158.64,1672.38,1,4,1,4
2017,5,622.05,336.62,2,0,2,0
1992,6,2741.68,734.46,0,3,0,3
1994,5,569.89,855.58,7,2,7,2
2002,8,2209.55,597.97,5,2,5,2
2001,6,4931.07,1186.11,2,5,2,5
1990,2,1358.21,1432.37,2,2,2,2
2008,5,3674.5,925.52,5,5,5,5
2018,12,2880.85,1335.9,4,0,4,0
2014,7,2343.45,26.8,7,4,7,4
2005,2,4542.36,980.66,4,3,4,3
2006,5,3309.63,1109.33,1,2,1,2
2017,12,977.37,452.1,3,3,3,3
1994,5,3245.96,609.72,0,3,0,3
1990,8,1617.03,1632.56,1,3,1,3
1992,9,1091.26,2.68,1,0,1,0
2013,3,3238.42,1178.7,6,4,6,4
2018,12,3285.54,1755.88,4,6,4,6
2004,4,4782.4,373.62,1,2,1,2
1993,12,4344.17,163.43,6,4,6,4
1990,9,786.89,1609.18,7,2,7,2
2004,9,2813.28,1456.62,0,0,0,0
2013,3,973.42,1651.58,1,1,1,1
2020,2,2001.39,1539.09,3,0,3,0
2009,11,940.59,1848.99,5,4,5,4
1999,12,2406.87,589.96,6,2,6,2
2000,12,1585.76,579.0,5,4,5,4
2007,7,3595.75,1388.6,5,6,5,6
2023,4,952.85,1054.71,0,5,0,5
2017,3,3542.55,1899.0,0,4,0,4
2005,2,2517.33,958.83,3,0,3,0
2013,10,194.47,1013.09,6,4,6,4
2001,11,3184.15,617.91,4,0,4,0
1996,12,2230.07,1827.73,5,4,5,4
2006,8,2153.45,1119.3,7,1,7,1
1993,7,2116.04,995.0,5,5,5,5
2022,11,302.25,1440.75,5,5,5,5
2008,11,961.08,604.83,2,3,2,3
2015,5,4122.29,379.97,5,1,5,1
2000,7,4291.26,1527.8,3,2,3,2
2020,1,3334.77,1710.53,5,6,5,6
1990,9,1022.12,272.04,1,0,1,0
2018,8,3429.38,438.42,7,3,7,3
2014,11,1829.05,1925.53,5,4,5,4
2007,4,3443.35,773.54,5,5,5,5
1992,1,3892.05,1751.21,0,0,0,0
2007,12,3377.99,1762.73,7,2,7,2
1996,4,2459.87,48.24,1,1,1,1
2017,1,4269.55,362.9,3,5,3,5
2006,6,1924.73,238.01,0,4,0,4
2014,8,1817.36,608.23,0,2,0,2
2007,11,1055.7,735.52,5,6,5,6
1992,5,4011.66,1365.16,5,0,5,0
2014,9,1823.13,246.72,0,2,0,2
1996,10,107.92,648.47,3,3,3,3
1999,2,3715.84,1483.34,4,3,4,3
2008,12,4487.77,1421.93,6,4,6,4
2004,2,4068.75,466.36,7,2,7,2
2010,4,1267.0,1512.54,7,4,7,4
2010,6,4752.49,135.26,4,0,4,0
2017,6,4739.35,1231.95,0,2,0,2
2021,6,3061.94,950.07,6,0,6,0
2016,6,4739.03,317.89,6,0,6,0
2012,1,3681.51,1851.86,6,5,6,5
1999,1,3827.85,1593.59,1,6,1,6
1995,12,3203.7,1728.46,4,6,4,6
2013,3,3896.74,1588.0,1,2,1,2
2007,2,472.56,1053.68,6,0,6,0
1999,7,848.13,1756.94,1,3,1,3
2004,6,3307.7,1609.2,7,4,7,4
2023,5,115.91,654.58,1,4,1,4
1997,8,4748.35,939.48,0,4,0,4
2024,2,3369.15,373.86,0,4,0,4
2016,11,4107.81,1807.9,1,6,1,6
2014,12,4074.25,1816.6,3,3,3,3
1992,7,3786.3,1999.46,0,2,0,2
2010,10,1011.43,1741.4,4,2,4,2
2021,4,1613.7,903.59,6,0,6,0
2010,11,2784.76,1734.76,4,0,4,0
1998,12,1241.73,839.46,7,6,7,6
1990,3,1922.78,1554.4,6,3,6,3
1993,1,4091.47,356.85,7,1,7,1
1993,10,3938.95,1437.6,1,2,1,2
2015,2,3335.52,1517.23,3,0,3,0
2023,7,347.77,1492.85,2,3,2,3
2016,3,3311.84,317.37,0,5,0,5
2004,11,696.28,1894.69,6,5,6,5
2021,5,234.09,1259.5,7,2,7,2
1996,11,4110.58,1979.63,1,3,1,3
2003,3,619.31,545.71,6,6,6,6
2012,7,746.98,611.92,6,2,6,2
1990,12,1031.62,1752.33,5,3,5,3
2021,4,1623.03,1450.14,5,6,5,6
2015,8,81.3,1014.07,5,4,5,4
1998,10,1600.87,1566.52,4,5,4,5
2005,8,274.4,1178.3,2,1,2,1
2020,4,98.33,1664.98,2,6,2,6
1991,12,2043.63,274.71,6,1,6,1
2021,2,3448.02,1020.74,2,2,2,2
1999,7,2207.45,1836.78,7,3,7,3
2014,1,4905.83,1127.53,3,5,3,5
2007,12,3982.23,335.48,2,6,2,6
2023,9,2914.02,1412.52,0,2,0,2
2018,5,364.91,390.97,6,6,6,6
2013,10,4141.55,1245.5,7,3,7,3
1992,4,4738.69,1454.61,0,4,0,4
2004,4,2230.63,943.15,1,2,1,2
1992,11,3823.0,389.41,2,3,2,3
2020,12,2027.29,1597.72,1,3,1,3
1999,12,1235.5,590.82,0,6,0,6
2011,9,557.19,801.88,6,6,6,6
2003,1,4880.68,570.66,3,1,3,1
1998,4,771.05,964.32,6,0,6,0
2007,6,4531.37,397.1,4,0,4,0
1997,8,4663.79,422.79,0,6,0,6
2004,2,4412.76,1593.0,6,0,6,0
2004,8,3582.12,268.43,2,5,2,5
1995,9,2040.39,1611.11,4,4,4,4
2001,8,2216.57,927.52,4,5,4,5
2008,5,1838.35,1229.95,5,3,5,3
1994,12,1811.28,89.27,4,0,4,0
2016,11,4452.31,1981.7,2,6,2,6
1999,1,1115.96,1309.29,4,2,4,2
2003,6,1760.3,932.26,2,4,2,4
2023,1,3662.66,324.34,4,2,4,2
2004,11,543.47,1768.28,1,4,1,4
2018,4,3675.1,91.51,2,5,2,5
2015,9,3647.15,1258.67,6,2,6,2
2016,12,1766.15,1699.06,6,0,6,0
1992,5,4308.36,1478.8,4,4,4,4
1992,7,2015.46,381.56,2,3,2,3
2024,9,4132.67,1817.94,4,4,4,4
2024,4,4552.9,1945.86,4,6,4,6
1995,5,1189.21,1312.81,2,0,2,0
2003,6,3313.49,164.28,6,1,6,1
2015,1,4614.51,562.37,4,3,4,3
1992,10,3041.11,239.4,0,5,0,5
2022,12,997.2,403.43,2,0,2,0
2002,5,4100.01,1576.67,4,4,4,4
2018,10,2699.62,439.76,0,0,0,0
1998,4,4918.97,1219.19,3,4,3,4
2021,1,1721.49,1267.13,6,4,6,4
2011,4,1016.42,472.1,0,3,0,3
2011,5,4623.36,1547.36,3,6,3,6
2023,9,2946.56,589.74,7,6,7,6
1999,1,3414.67,1892.86,3,4,3,4
2014,6,362.9,130.06,2,1,2,1
2001,8,3466.09,1151.32,3,0,3,0
1992,9,1288.24,1240.96,0,0,0,0
2008,11,1627.29,1513.43,0,6,0,6
2022,5,3880.71,1472.28,7,4,7,4
2015,2,3178.94,432.34,3,4,3,4
2002,1,4480.19,360.95,3,3,3,3
1996,5,3600.55,1446.16,4,3,4,3
2023,11,2051.14,789.05,7,4,7,4
2011,3,2163.99,206.81,4,2,4,2
2009,6,3172.46,1133.31,1,5,1,5
2012,9,1050.75,1541.02,6,4,6,4
2003,11,2436.23,1016.99,3,5,3,5
2019,1,393.24,1237.16,1,5,1,5
2012,4,2324.1,1995.36,0,6,0,6
2008,4,1210.81,1683.55,0,1,0,1
1995,12,4562.13,1912.85,7,0,7,0
2012,7,3850.96,219.62,1,2,1,2
1999,2,479.37,1797.14,7,2,7,2
2024,8,3970.38,963.07,0,2,0,2
2010,6,3009.6,939.69,7,0,7,0
2021,4,2642.52,715.65,2,3,2,3
2019,3,936.33,490.25,7,2,7,2
2022,10,3819.36,1139.06,0,5,0,5
1995,12,2693.09,167.98,3,1,3,1
1994,7,1520.86,1715.9,0,4,0,4
2004,9,1146.06,1449.61,7,2,7,2
2014,11,3766.7,1682.74,3,0,3,0
2002,2,293.52,1590.71,0,0,0,0
1995,8,3100.74,47.97,1,6,1,6
1991,2,4947.95,958.98,1,5,1,5
2006,11,4594.71,970.81,3,1,3,1
2013,12,4841.24,1292.63,0,6,0,6
2001,6,3689.44,1896.29,5,2,5,2
2003,8,936.92,1941.61,1,3,1,3
1996,1,4813.77,81.5,0,0,0,0
2015,7,4495.18,730.08,4,0,4,0
2021,9,1212.07,962.08,1,1,1,1
2018,6,3982.46,1295.93,2,5,2,5
1998,6,2008.01,243.7,0,2,0,2
2003,9,3384.77,633.7,4,1,4,1
2006,2,1607.68,1228.14,1,3,1,3
2014,4,733.23,737.24,5,0,5,0
2019,11,3312.57,469.39,1,4,1,4
2018,8,494.45,1215.68,7,4,7,4
2018,5,611.2,935.33,0,4,0,4
2007,9,1140.9,1614.75,5,1,5,1
2020,3,4235.87,301.53,5,3,5,3
2008,6,2211.43,1637.19,4,4,4,4
2006,6,2406.13,358.89,5,0,5,0
1995,3,3322.29,1707.05,3,2,3,2
2001,6,4504.73,107.24,7,1,7,1
1992,1,3318.12,1746.66,5,3,5,3
2024,5,4779.94,828.2,5,3,5,3
2022,2,324.54,468.8,4,4,4,4
2018,8,4222.97,685.73,7,4,7,4
1992,7,3357.14,1815.7,6,0,6,0
1994,7,2555.8,634.7,5,3,5,3
2003,10,1124.83,807.45,7,2,7,2
2017,4,1514.01,250.73,5,3,5,3
2021,2,699.92,120.69,0,5,0,5
2007,3,2659.78,1290.9,2,6,2,6
2002,10,3386.76,1377.44,3,1,3,1
1991,4,3556.48,1357.2,6,1,6,1
2014,3,428.15,1257.35,3,3,3,3
2009,3,2350.03,1174.64,5,4,5,4
1996,1,857.89,474.42,2,4,2,4
2000,1,3618.16,1975.23,3,4,3,4
1994,8,3631.61,1258.23,4,6,4,6
2018,8,4313.49,1442.93,5,5,5,5
2007,1,4804.64,963.84,2,4,2,4
1997,4,3242.93,1001.72,2,4,2,4
2016,2,3568.65,1637.84,1,5,1,5
1991,1,1333.67,162.98,7,0,7,0
2024,2,4974.75,1830.36,3,6,3,6
2015,1,2424.8,787.76,6,2,6,2
2012,5,1067.41,44.34,0,3,0,3
1994,10,2286.81,377.22,4,1,4,1
2005,12,1837.24,107.53,5,1,5,1
2000,6,2003.29,1592.65,7,5,7,5
2008,12,3112.69,62.61,0,2,0,2
2005,8,3596.37,1177.02,0,5,0,5
2021,10,1042.33,163.95,7,3,7,3
2001,8,4862.04,1517.98,2,0,2,0
1991,4,2963.65,1619.21,4,1,4,1
2011,3,2647.77,585.29,7,1,7,1
2015,12,52.07,257.68,1,0,1,0
2022,5,3386.82,677.53,1,6,1,6
2013,8,4993.74,502.17,0,2,0,2
1994,5,3361.6,1935.89,2,1,2,1
2010,10,3597.34,1819.3,0,3,0,3
2007,7,152.3,786.08,7,3,7,3
1994,4,4406.9,1165.38,0,1,0,1
1997,2,4537.99,775.47,7,4,7,4
2010,9,4388.9,1158.3,2,0,2,0
1994,11,3667.57,189.45,4,3,4,3
2002,10,1025.43,1986.22,6,0,6,0
2008,2,982.15,1845.62,5,2,5,2
2018,2,3698.54,602.67,2,1,2,1
1991,8,1136.08,105.3,3,1,3,1
2015,10,866.86,1372.56,5,4,5,4
2018,6,4434.14,1935.39,3,6,3,6
1994,5,3140.19,1440.97,5,5,5,5
2021,3,1023.27,83.65,6,1,6,1
1991,7,522.33,1227.27,5,6,5,6
1994,8,1187.39,406.88,0,6,0,6
2022,9,3120.19,642.73,0,4,0,4
2024,11,2080.3,1461.53,5,1,5,1
2008,2,467.17,132.31,7,4,7,4
2004,8,2418.79,49.69,2,2,2,2
2024,5,555.64,680.25,3,5,3,5
1997,1,2062.74,1749.59,1,3,1,3
1990,10,606.88,1806.24,0,0,0,0
2011,7,2382.15,552.76,0,6,0,6
2006,7,4883.8,383.78,0,2,0,2
2005,10,2313.94,1450.74,4,5,4,5
1990,12,1511.31,362.22,6,2,6,2
1992,3,166.69,615.72,3,3,3,3
1995,11,473.58,703.07,6,3,6,3
1992,3,4246.56,1873.92,7,1,7,1
2019,4,572.98,359.96,3,2,3,2
2000,5,3003.75,1679.88,6,4,6,4
2016,5,611.98,23.76,3,0,3,0
2011,5,979.28,477.95,0,6,0,6
1995,6,2458.77,1131.02,3,4,3,4
2020,1,307.79,1415.94,3,5,3,5
1995,7,3608.04,1067.08,6,4,6,4
2009,12,2007.91,1767.2,4,1,4,1
2000,4,1854.12,1415.63,4,1,4,1
1991,5,1774.4,1295.86,6,2,6,2
2020,8,212.3,441.34,1,5,1,5
2015,8,770.55,1317.4,7,4,7,4
2016,12,1545.04,352.95,6,4,6,4
2020,5,4070.6,356.12,1,1,1,1
2013,11,3291.65,1082.37,0,5,0,5
2002,3,4603.44,1166.53,5,2,5,2
2014,10,4082.66,1211.67,6,6,6,6
2014,8,827.54,1354.48,0,5,0,5
2018,2,2602.87,1859.93,7,2,7,2
2020,12,2551.52,1356.77,5,0,5,0
1991,9,3250.32,496.07,5,5,5,5
2001,6,413.05,1335.23,6,3,6,3
1994,10,3945.58,355.86,3,6,3,6
2016,4,1426.53,1824.78,6,1,6,1
2023,4,4630.25,1192.4,1,6,1,6
2003,3,4637.27,23.78,0,1,0,1
1996,11,1029.08,1859.54,6,4,6,4
1999,5,4638.95,1535.3,4,3,4,3
2018,6,1714.28,4.15,6,6,6,6
2005,10,1181.96,206.38,0,4,0,4
2010,3,2031.7,1231.45,1,6,1,6
2022,9,724.76,245.61,2,1,2,1
2018,8,2655.2,218.05,0,3,0,3
2006,12,975.65,1230.87,6,6,6,6
2002,6,4556.0,1364.64,0,6,0,6
1995,5,4925.91,244.43,5,1,5,1
1991,11,643.8,1400.22,4,5,4,5
1997,3,1063.31,1243.11,5,6,5,6
2021,3,3207.92,624.97,6,0,6,0
1998,8,3805.6,977.27,2,1,2,1
2012,6,3474.77,1059.07,7,2,7,2
1996,10,785.97,1427.75,4,0,4,0
2020,11,1420.4,1464.83,7,0,7,0
2010,6,3762.49,1082.11,4,3,4,3
1990,4,908.76,1277.87,1,3,1,3
1991,3,171.79,554.25,6,3,6,3
2000,6,535.07,468.77,6,2,6,2
2007,1,2687.56,560.56,5,5,5,5
2013,11,4566.19,731.09,7,3,7,3
2008,5,4400.45,1592.38,4,0,4,0
1994,7,2668.13,226.7,1,3,1,3
2018,1,3463.35,582.55,2,3,2,3
1991,10,1808.82,1237.17,5,5,5,5
2006,12,4811.46,233.31,4,3,4,3
2000,4,1299.41,450.67,3,2,3,2
2002,2,3107.31,1467.19,7,0,7,0
2018,1,3132.36,356.2,4,4,4,4
2021,1,3823.86,506.78,7,0,7,0
1997,12,4926.26,56.4,5,6,5,6
1999,7,1488.26,324.0,3,4,3,4
2014,6,2420.64,365.64,4,1,4,1
2000,7,4676.3,990.44,4,3,4,3
2017,1,3035.71,1903.1,7,0,7,0
2022,10,2123.82,1868.67,3,1,3,1
2015,12,3168.14,50.93,1,3,1,3
1997,3,2010.17,823.09,6,6,6,6
2015,7,3441.81,1736.39,5,1,5,1
2021,10,3330.63,1021.34,7,6,7,6
2017,10,4685.66,587.78,0,6,0,6
1996,9,889.75,1642.06,7,5,7,5
2024,6,916.94,1251.62,6,4,6,4
1991,8,1465.93,1972.75,4,1,4,1
2011,9,3742.5,1650.02,2,6,2,6
2011,7,2548.65,610.82,7,1,7,1
1992,9,2574.6,25.03,1,4,1,4
1997,11,3819.15,1281.19,3,1,3,1
1993,10,4172.34,1895.24,4,6,4,6
2004,4,2677.91,1171.88,7,3,7,3
2001,9,12.06,396.2,5,3,5,3
2018,9,1694.75,1238.51,1,5,1,5
1998,2,811.62,1348.12,5,1,5,1
2009,11,3294.45,883.37,6,2,6,2
2023,9,620.49,1645.81,0,6,0,6
2015,3,95.03,1369.11,4,1,4,1
2010,11,2525.81,762.76,1,6,1,6
2012,7,4255.46,1648.54,7,3,7,3
2007,11,4284.5,1116.47,6,5,6,5
2013,12,3848.27,858.31,7,1,7,1
2018,3,3755.28,759.74,0,1,0,1
2002,12,4599.63,667.68,3,3,3,3
2021,11,3143.15,808.82,7,1,7,1
2008,5,1273.85,814.62,6,0,6,0
2006,12,52.83,37.63,3,5,3,5
1991,2,587.26,150.32,3,1,3,1
2007,10,2538.26,1336.03,2,2,2,2
2016,10,1651.82,297.6,4,4,4,4
2003,3,3348.98,228.62,7,3,7,3
2004,10,2662.89,641.69,0,4,0,4
1997,4,2930.49,1293.17,4,4,4,4
1998,10,538.32,829.71,6,3,6,3
2010,12,3557.64,1827.23,0,4,0,4
2024,12,4254.13,207.72,5,0,5,0
2003,6,2474.52,235.06,0,5,0,5
2016,11,1178.6,722.39,4,2,4,2
1997,6,2838.23,1675.7,0,3,0,3
2024,3,2351.68,916.44,4,5,4,5
2007,3,413.95,1147.67,6,1,6,1
2003,9,3305.71,1617.17,3,3,3,3
